id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url,nutritional_info,novedad
40_1,Vacuno,Carpaccio de vacuno,Bandeja 110 g,"4,10 €",,https://prod-mercadona.imgix.net/images/920087fbcb8bea3e467e0217a5a6605b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/baaca712fb6ea1078afa60063293e6fd.jpg?fit=crop&h=600&w=600,"Carpaccio de vacuno, Bandeja, 110 Gramos, 4,10€ por Unidad",False
40_2,Vacuno,Filetes hígado de vacuno,Bandeja 440 g aprox.,"4,58 €",,https://prod-mercadona.imgix.net/images/e27b0171a2d1096ec088c36d580dd98c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2751209f7c215d52b2309259b4594242.jpg?fit=crop&h=600&w=600,"Filetes hígado de vacuno, Bandeja, 440 Gramos aprox., 4,58€ por Unidad",False
40_3,Vacuno,Tacos de vacuno marinado para guisar,Bandeja 600 g aprox.,"9,72 €",,https://prod-mercadona.imgix.net/images/11d48444a3718c5ed5a2305a7ec166f9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e85ed8841233548e53d68a670dc3b8a3.jpg?fit=crop&h=600&w=600,"Tacos de vacuno marinado para guisar, Bandeja, 600 Gramos aprox., 9,72€ por Unidad",False
40_4,Vacuno,Filetes de vacuno marinado extra tiernos,Bandeja 500 g aprox.,"8,85 €",,https://prod-mercadona.imgix.net/images/be858d59782ec94b3fd348008807287f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0c50ad5a454efab6db1d015929887d79.jpg?fit=crop&h=600&w=600,"Filetes de vacuno marinado extra tiernos, Bandeja, 500 Gramos aprox., 8,85€ por Unidad",False
40_5,Vacuno,Steak Tartar de vacuno marinado,Bandeja 200 g,"5,40 €",,https://prod-mercadona.imgix.net/images/894f148b982484d4dcb8451539723a46.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/676230b9c658f113e98b77a0880910f7.jpg?fit=crop&h=600&w=600,"Steak Tartar de vacuno marinado, Bandeja, 200 Gramos, 5,40€ por Unidad",False
40_6,Vacuno,Entrecot de vacuno añojo,Paquete 250 g aprox.,"6,63 €",,https://prod-mercadona.imgix.net/images/f1689d147753c4db994079c174ab9673.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/455ffc26abfacc6fa5ecf569287bd404.jpg?fit=crop&h=600&w=600,"Entrecot de vacuno añojo, Paquete, 250 Gramos aprox., 6,63€ por Unidad",False
40_7,Vacuno,Lomo de vacuno añojo,Paquete 337 g aprox.,"7,92 €",,https://prod-mercadona.imgix.net/images/7d534c725ee434cc5c63c346fefb446d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8bf05fd233b346a2cf64efe84e0f3432.jpg?fit=crop&h=600&w=600,"Lomo de vacuno añojo, Paquete, 337 Gramos aprox., 7,92€ por Unidad",False
40_8,Vacuno,Solomillo de vacuno,Paquete 285 g aprox.,"11,80 €",,https://prod-mercadona.imgix.net/images/4d2a9c0c311d70e2ddd490a50f5fd39b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e5927750565ee91472520868cc2f2273.jpg?fit=crop&h=600&w=600,"Solomillo de vacuno, Paquete, 285 Gramos aprox., 11,80€ por Unidad",False
40_9,Vacuno,Filetes de vacuno añojo para plancha,Bandeja 390 g aprox.,"7,41 €",,https://prod-mercadona.imgix.net/images/28c1933c0ccd355992aabcd1663286d1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/bfa5ed3e7ec21238e5b249d019bf15d5.jpg?fit=crop&h=600&w=600,"Filetes de vacuno añojo para plancha, Bandeja, 390 Gramos aprox., 7,41€ por Unidad",False
40_10,Vacuno,Escalopín de vacuno añojo para plancha,Bandeja 410 g aprox.,"7,58 €",,https://prod-mercadona.imgix.net/images/87cf6d5942c81820a7ccc300218fe608.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a5e3c7e1a565dd1c487a1abc58ef867e.jpg?fit=crop&h=600&w=600,"Escalopín de vacuno añojo para plancha, Bandeja, 410 Gramos aprox., 7,58€ por Unidad",False
40_11,Vacuno,Churrasquito de vacuno añojo,Bandeja 165 g aprox.,"3,55 €",,https://prod-mercadona.imgix.net/images/ca671a930747bd720275ab34ee0ecfc3.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/50c44342c6aaf5c49ee8925be7f2c4f4.jpg?fit=crop&h=600&w=600,"Churrasquito de vacuno añojo, Bandeja, 165 Gramos aprox., 3,55€ por Unidad",False
42_1,Conejo y cordero,Medio conejo troceado,Bandeja 600 g aprox.,"5,64 €",,https://prod-mercadona.imgix.net/images/f1dd2afe2729b8a5a95104788147cd27.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a500a3afcdc3ed44ce24cda192b2caf6.jpg?fit=crop&h=600&w=600,"Medio conejo troceado, Bandeja, 600 Gramos aprox., 5,64€ por Unidad",False
42_2,Conejo y cordero,Conejo entero,"Pieza 1,21 kg aprox.","10,41 €",,https://prod-mercadona.imgix.net/images/9d4f2a1f38c18b9e3ea6e4523882a709.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0fd481043d9d199ecd38a580ee025402.jpg?fit=crop&h=600&w=600,"Conejo entero, Pieza, 1,21 Kilos aprox., 10,41€ por Unidad",False
42_3,Conejo y cordero,Paletillas de conejo,Bandeja 400 g aprox.,"7,96 €",,https://prod-mercadona.imgix.net/images/b3db9f16fc82f4d2b39b1e053f7f2cdc.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a3be9279effab1bc9b2adcbf1b9181b0.jpg?fit=crop&h=600&w=600,"Paletillas de conejo, Bandeja, 400 Gramos aprox., 7,96€ por Unidad",False
42_4,Conejo y cordero,Chuletas de cordero palo y riñonada,Bandeja 500 g aprox.,"15,50 €",,https://prod-mercadona.imgix.net/images/243063a08ffb7136c594f37b6ab8eae1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/0d51ebd92a12b9852bf14ecd4107c984.jpg?fit=crop&h=600&w=600,"Chuletas de cordero palo y riñonada, Bandeja, 500 Gramos aprox., 15,50€ por Unidad",False
42_5,Conejo y cordero,Filetes hígado de cordero,Bandeja 340 g aprox.,"4,42 €",,https://prod-mercadona.imgix.net/images/d1cb99db6ba095cc639db66bc24e425a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/fedaaba5ca7d02188c89d0bc8ce05003.jpg?fit=crop&h=600&w=600,"Filetes hígado de cordero, Bandeja, 340 Gramos aprox., 4,42€ por Unidad",False
42_6,Conejo y cordero,Garretas brazuelo de cordero,Bandeja 600 g aprox.,"10,17 €",,https://prod-mercadona.imgix.net/images/997eed5d60dad70322b642f9634bbde9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/620ba2dff366a51b04e8409971fbbee3.jpg?fit=crop&h=600&w=600,"Garretas brazuelo de cordero, Bandeja, 600 Gramos aprox., 10,17€ por Unidad",False
42_7,Conejo y cordero,Cordero chuleteado,Bandeja 640 g aprox.,"16,00 €",,https://prod-mercadona.imgix.net/images/02c4c641553baefe010ab5314ceddb62.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/646a023afd2d5310d15558b307816952.jpg?fit=crop&h=600&w=600,"Cordero chuleteado, Bandeja, 640 Gramos aprox., 16,00€ por Unidad",False
42_8,Conejo y cordero,Burger de cordero al romero,Paquete 2 ud. (240 g),"3,70 €","3,50 €",https://prod-mercadona.imgix.net/images/ea1c49c71c2424324ad4ac73badbfedf.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a11a427cef9533b2ebf7d76f476e8a76.jpg?fit=crop&h=600&w=600,"Burger de cordero al romero, Paquete, 2 Unidades (240 g), Precio anterior: 3,70€ por Unidad, Precio actual: 3,50€ por Unidad",False
36_1,Salazones y ahumados,Filetes de anchoa en aceite de girasol Hacendado,3 bandejas x 40 g (29 g escurrido),"2,10 €",,https://prod-mercadona.imgix.net/images/7d8f914b9dbc30284c8bb8235f6558eb.jpg?fit=crop&h=600&w=600,,"Filetes de anchoa en aceite de girasol Hacendado, 3 bandejas x 40 Gramos (29 Gramos escurrido), 2,10€ por Pack",False
36_2,Salazones y ahumados,Boquerones en vinagre Hacendado en aceite de girasol,Bandeja 80 g (60 g escurrido),"1,65 €",,https://prod-mercadona.imgix.net/images/6e1955c6b54f9b25bcbea77d28d248db.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/54783c20228c9189af4efbb9255acfdc.jpg?fit=crop&h=600&w=600,"Boquerones en vinagre Hacendado en aceite de girasol, Bandeja, 80 Gramos (60 Gramos escurrido), 1,65€ por Unidad",False
36_3,Salazones y ahumados,Boquerones al vinagre Hacendado en aceite de girasol,Tarrina 330 g (265 g escurrido),"5,60 €",,https://prod-mercadona.imgix.net/images/1ae52aa9697fa04273f1b5561a149c6f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/55bb98f8206f87091ded8d8356b232af.jpg?fit=crop&h=600&w=600,"Boquerones al vinagre Hacendado en aceite de girasol, Tarrina, 330 Gramos (265 Gramos escurrido), 5,60€ por Unidad",False
36_4,Salazones y ahumados,Filetes de anchoa en aceite de oliva Hacendado,Lata 42 g (29 g escurrido),"1,30 €",,https://prod-mercadona.imgix.net/images/8171455f30ce725f844a35ee92b06850.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8bc0eb87aadec04c6ad7b07c760562a7.jpg?fit=crop&h=600&w=600,"Filetes de anchoa en aceite de oliva Hacendado, Lata, 42 Gramos (29 Gramos escurrido), 1,30€ por Unidad",False
36_5,Salazones y ahumados,Filetes de anchoa en aceite de oliva Hacendado,3 bandejas x 40 g (29 g escurrido),"2,90 €",,https://prod-mercadona.imgix.net/images/e96b227b0623ad993f6595fe117dbca5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/235786a84f46799dff4f7f2fc7214949.jpg?fit=crop&h=600&w=600,"Filetes de anchoa en aceite de oliva Hacendado, 3 bandejas x 40 Gramos (29 Gramos escurrido), 2,90€ por Pack",False
36_6,Salazones y ahumados,Migas de bacalao desaladas Hacendado,Bandeja 285 g aprox.,"7,27 €",,https://prod-mercadona.imgix.net/images/bedf3ce630eced0b26ff534f942487f9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/bbe6d949f6e1fac7284d883d73ffd4b8.jpg?fit=crop&h=600&w=600,"Migas de bacalao desaladas Hacendado, Bandeja, 285 Gramos aprox., 7,27€ por Unidad",False
36_7,Salazones y ahumados,Migas de bacalao al estilo inglés Hacendado,Bandeja 80 g aprox.,"2,80 €",,https://prod-mercadona.imgix.net/images/56ff629fe51fe572a8479e4ce97bf525.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/12ffd1244463bef54a9eb295cc53143c.jpg?fit=crop&h=600&w=600,"Migas de bacalao al estilo inglés Hacendado, Bandeja, 80 Gramos aprox., 2,80€ por Unidad",False
36_8,Salazones y ahumados,Filetes de sardina marinada Hacendado en aceite de oliva virgen extra,Bandeja 80 g (50 g escurrido),"1,55 €",,https://prod-mercadona.imgix.net/images/3326133dfcb357a04bfc5a85629f3e2f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a8c067247d798ed3824bec5231fccbfa.jpg?fit=crop&h=600&w=600,"Filetes de sardina marinada Hacendado en aceite de oliva virgen extra, Bandeja, 80 Gramos (50 Gramos escurrido), 1,55€ por Unidad",False
36_9,Salazones y ahumados,Sucedáneo de caviar negro Ubago Caviartic,Tarro 75 g,"1,95 €",,https://prod-mercadona.imgix.net/images/f411c973732753399e55fcc282519560.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/aa49259311962fb2d655f0a210a223f5.jpg?fit=crop&h=600&w=600,"Sucedáneo de caviar negro Ubago Caviartic, Tarro, 75 Gramos, 1,95€ por Unidad",False
36_10,Salazones y ahumados,Filetes de anchoa en aceite de oliva Hacendado,Bandeja 140 g (110 g escurrido),"6,75 €",,https://prod-mercadona.imgix.net/images/c68c86888d778e0ece5c589622dbd2dc.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/eccbcdaa1473cb0380a33a47dd2e7b57.jpg?fit=crop&h=600&w=600,"Filetes de anchoa en aceite de oliva Hacendado, Bandeja, 140 Gramos (110 Gramos escurrido), 6,75€ por Unidad",False
36_11,Salazones y ahumados,Filetes de anchoa en aceite de oliva Hacendado,Lata 74 g (50 g escurrido),"3,65 €",,https://prod-mercadona.imgix.net/images/9a7778131b8713e8a177a827544489f4.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/2136070671bad331a80a3c10bd74ec4f.jpg?fit=crop&h=600&w=600,"Filetes de anchoa en aceite de oliva Hacendado, Lata, 74 Gramos (50 Gramos escurrido), 3,65€ por Unidad",False
36_12,Salazones y ahumados,Boquerones aliñados Hacendado,Bandeja 80 g (60 g escurrido),"1,70 €",,https://prod-mercadona.imgix.net/images/a684e4c575e2e7a19c068b579afa2dc0.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1c91273bf7fb03b532e0e00c18fabc8d.jpg?fit=crop&h=600&w=600,"Boquerones aliñados Hacendado, Bandeja, 80 Gramos (60 Gramos escurrido), 1,70€ por Unidad",False
36_13,Salazones y ahumados,Hoja de bacalao Hacendado,Paquete 800 g aprox.,"15,92 €",,https://prod-mercadona.imgix.net/images/dabf7ce1f5a77ead5fbc4e6e6fbd7167.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/94e9c0f0eda6810561c07ac2d248b7e9.jpg?fit=crop&h=600&w=600,"Hoja de bacalao Hacendado, Paquete, 800 Gramos aprox., 15,92€ por Unidad",False
36_14,Salazones y ahumados,Salmón ahumado Hacendado,Paquete 100 g aprox.,"3,80 €",,https://prod-mercadona.imgix.net/images/1c33994a290d017fe91f36305668076d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6bed6e8f98ffa842d4bf6cadbd8087f5.jpg?fit=crop&h=600&w=600,"Salmón ahumado Hacendado, Paquete, 100 Gramos aprox., 3,80€ por Unidad",False
36_15,Salazones y ahumados,Salmón ahumado Hacendado,2 paquetes x 150 g,"10,80 €",,https://prod-mercadona.imgix.net/images/871877ddaa4bb04a542990acb5bdc44b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/49cad69277f0b495b85d6cf804313033.jpg?fit=crop&h=600&w=600,"Salmón ahumado Hacendado, 2 paquetes x 150 Gramos, 10,80€ por Pack",False
36_16,Salazones y ahumados,Bacalao ahumado Hacendado en aceite de girasol,Bandeja 110 g (80 g escurrido),"4,45 €",,https://prod-mercadona.imgix.net/images/53bcdc01a58152e992e00eab74f3ad2f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e2e42af3e031af792b4f73d04721a6c8.jpg?fit=crop&h=600&w=600,"Bacalao ahumado Hacendado en aceite de girasol, Bandeja, 110 Gramos (80 Gramos escurrido), 4,45€ por Unidad",False
36_17,Salazones y ahumados,Salmón marinado Hacendado,Paquete 80 g,"3,50 €",,https://prod-mercadona.imgix.net/images/e2241704fded07615a9446800c593e44.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/bc517b4639fd8350e1e5f13d0d851d14.jpg?fit=crop&h=600&w=600,"Salmón marinado Hacendado, Paquete, 80 Gramos, 3,50€ por Unidad",False
36_18,Salazones y ahumados,Filetes de sardina ahumada Hacendado en aceite de girasol,Bandeja 85 g (65 g escurrido),"2,15 €",,https://prod-mercadona.imgix.net/images/c6505f49247832835afcd3eddc8f0f2d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c294bf3c3c6509a4d7bafca149cf1546.jpg?fit=crop&h=600&w=600,"Filetes de sardina ahumada Hacendado en aceite de girasol, Bandeja, 85 Gramos (65 Gramos escurrido), 2,15€ por Unidad",False
36_19,Salazones y ahumados,Taquitos de salmón ahumado Hacendado,Paquete 100 g,"3,80 €",,https://prod-mercadona.imgix.net/images/8fcc57e7b49d3a0d3416acd77110e8f0.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/cbb93c0a13d83a2717107a8e5fe5b524.jpg?fit=crop&h=600&w=600,"Taquitos de salmón ahumado Hacendado, Paquete, 100 Gramos, 3,80€ por Unidad",False
36_20,Salazones y ahumados,Mojama de atún extra Hacendado lonchas,Paquete 50 g,"3,50 €",,https://prod-mercadona.imgix.net/images/0b4dc75f5bfef8a4c412c43bb7391441.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/98e8aa44e6562edcfa608093d6b1635f.jpg?fit=crop&h=600&w=600,"Mojama de atún extra Hacendado lonchas, Paquete, 50 Gramos, 3,50€ por Unidad",False
43_1,Embutido,Longaniza magro fresca,Bandeja 535 g aprox.,"3,21 €",,https://prod-mercadona.imgix.net/images/435b9b2aa7b8fcafab0c64763e5a5fe9.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a1041373c64e4399c3ef5a3f3aa55517.jpg?fit=crop&h=600&w=600,"Longaniza magro fresca, Bandeja, 535 Gramos aprox., 3,21€ por Unidad",False
43_2,Embutido,Longaniza fresca sin tripa,Bandeja 560 g,"3,30 €",,https://prod-mercadona.imgix.net/images/fe4d83378f79d9ad0509b46e5916226f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/649a62cca7fafeaac515da5d1c6c4508.jpg?fit=crop&h=600&w=600,"Longaniza fresca sin tripa, Bandeja, 560 Gramos, 3,30€ por Unidad",False
43_3,Embutido,Longaniza fresca de pollo,Bandeja 550 g aprox.,"4,13 €",,https://prod-mercadona.imgix.net/images/9509b9d588cb37aca8f104bac1f6c1c1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4b0923bfaffabe3c78e679e23b167b83.jpg?fit=crop&h=600&w=600,"Longaniza fresca de pollo, Bandeja, 550 Gramos aprox., 4,13€ por Unidad",False
43_4,Embutido,Morcilla de cebolla oreada,Bandeja 280 g aprox.,"1,90 €",,https://prod-mercadona.imgix.net/images/78142fc2996c8003f1ec92f0c01ddd98.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/47dfed9e7df2a6954badc79a48f02a37.jpg?fit=crop&h=600&w=600,"Morcilla de cebolla oreada, Bandeja, 280 Gramos aprox., 1,90€ por Unidad",False
43_5,Embutido,Botifarrón de carne,Bandeja 350 g aprox.,"2,62 €",,https://prod-mercadona.imgix.net/images/6a1c6347f95614106a4f88f1e1ebaa45.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1bb68e18859016987f3afd0cc29c545f.jpg?fit=crop&h=600&w=600,"Botifarrón de carne, Bandeja, 350 Gramos aprox., 2,62€ por Unidad",False
43_6,Embutido,Chorizo oreado,Bandeja 360 g aprox.,"2,57 €",,https://prod-mercadona.imgix.net/images/e57f9a3c9969167182a14b78559d511d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/69aa97b4b3e94d9cdf845638ed33e003.jpg?fit=crop&h=600&w=600,"Chorizo oreado, Bandeja, 360 Gramos aprox., 2,57€ por Unidad",False
43_7,Embutido,Chistorra,Paquete 220 g,"1,50 €",,https://prod-mercadona.imgix.net/images/43ee4457e389171f6893c9d1b6698eb1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/990121233dd13d697db7596ab1e064e9.jpg?fit=crop&h=600&w=600,"Chistorra, Paquete, 220 Gramos, 1,50€ por Unidad",False
43_8,Embutido,Longaniza roja fresca,Bandeja 270 g aprox.,"2,03 €",,https://prod-mercadona.imgix.net/images/b7aae7ce0c1cfe33cc160ce01169011c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/6d6ef5938c56de64f837ebf18da1616e.jpg?fit=crop&h=600&w=600,"Longaniza roja fresca, Bandeja, 270 Gramos aprox., 2,03€ por Unidad",False
43_9,Embutido,Longaniza fresca estilo criollo,Bandeja 380 g aprox.,"3,34 €",,https://prod-mercadona.imgix.net/images/e1caa3e12a0819df627d8a895ad3bb15.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7fc67d2c3d3f0666ce1f8b52d9df9f7d.jpg?fit=crop&h=600&w=600,"Longaniza fresca estilo criollo, Bandeja, 380 Gramos aprox., 3,34€ por Unidad",False
43_10,Embutido,Butifarra fresca,Bandeja 640 g aprox.,"3,62 €",,https://prod-mercadona.imgix.net/images/725678a552c6bc61ff7fc8ead5003d80.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4fe4442c49ccde3f44c4af10f9d1fb2b.jpg?fit=crop&h=600&w=600,"Butifarra fresca, Bandeja, 640 Gramos aprox., 3,62€ por Unidad",False
43_11,Embutido,Embutido surtido oreado,Bandeja 500 g aprox.,"3,88 €",,https://prod-mercadona.imgix.net/images/68f23d3bad0c71c466926530d538fbc0.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/78faaf4ad3c6197e77fd42ce5adca3f6.jpg?fit=crop&h=600&w=600,"Embutido surtido oreado, Bandeja, 500 Gramos aprox., 3,88€ por Unidad",False
43_12,Embutido,Morcilla de arroz y cebolla,Paquete 300 g aprox.,"1,63 €",,https://prod-mercadona.imgix.net/images/0405d211265796755365fabbfd7fd172.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/c49106da9af8cfff4ba8ab56e8b256df.jpg?fit=crop&h=600&w=600,"Morcilla de arroz y cebolla, Paquete, 300 Gramos aprox., 1,63€ por Unidad",False
43_13,Embutido,Embutido blanco,Bandeja 350 g aprox.,"2,55 €",,https://prod-mercadona.imgix.net/images/b44303f1565802245cc1bdf242c92438.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8d908c7c7a1a1af51db55f4639f946bb.jpg?fit=crop&h=600&w=600,"Embutido blanco, Bandeja, 350 Gramos aprox., 2,55€ por Unidad",False
43_14,Embutido,Chorizo picante aperitivo,Bandeja 300 g aprox.,"2,59 €",,https://prod-mercadona.imgix.net/images/8bf834ec0eb4671abd16f388a0fe05f5.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/7e83a6db71fa7cc3ab0821d070804f67.jpg?fit=crop&h=600&w=600,"Chorizo picante aperitivo, Bandeja, 300 Gramos aprox., 2,59€ por Unidad",False
28_1,Lechuga y ensalada preparada,Lechuga Iceberg,Pieza 1 ud.,"1,05 €",,https://prod-mercadona.imgix.net/images/320cf3cbed15d3543322144333ce1a98.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8271becd4671e54a90efda7f6ad379fb.jpg?fit=crop&h=600&w=600,"Lechuga Iceberg, Pieza, 1 Unidad, 1,05€ por Unidad",False
28_2,Lechuga y ensalada preparada,Ensalada mezcla 4 estaciones lavada,Paquete 250 g,"0,85 €",,https://prod-mercadona.imgix.net/images/521b7ea477692d5b5ae5835f2aea842c.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/ee4688e4668016f38caf1b59c2a6783b.jpg?fit=crop&h=600&w=600,"Ensalada mezcla 4 estaciones lavada, Paquete, 250 Gramos, 0,85€ por Unidad",False
28_3,Lechuga y ensalada preparada,Lechugas corazón romana,2 ud.,"1,75 €",,https://prod-mercadona.imgix.net/images/f073d57203d1d5b93f0aa0b07f5b1f3a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1755c622b72577ad73b561b5b20d2a3e.jpg?fit=crop&h=600&w=600,"Lechugas corazón romana, 2 Unidades, 1,75€ por Pack",False
28_4,Lechuga y ensalada preparada,Ensalada mezcla brotes tiernos lavada,Paquete 100 g,"1,20 €",,https://prod-mercadona.imgix.net/images/cedcb3efedf4e23150f69621a434f073.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/db275ec70717bef5943e8a12e576b454.jpg?fit=crop&h=600&w=600,"Ensalada mezcla brotes tiernos lavada, Paquete, 100 Gramos, 1,20€ por Unidad",False
28_5,Lechuga y ensalada preparada,Canónigos lavados,Paquete 125 g,"1,20 €",,https://prod-mercadona.imgix.net/images/f0e683ae77cdd6372eaafd6420cc0171.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/bb273fdf09b40018d19347cf2215804f.jpg?fit=crop&h=600&w=600,"Canónigos lavados, Paquete, 125 Gramos, 1,20€ por Unidad",False
28_6,Lechuga y ensalada preparada,Lechuga iceberg cortada y lavada,Paquete 250 g,"0,95 €",,https://prod-mercadona.imgix.net/images/d4731916c523231e46eca0ff925913c7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/4c6d354d0c0350a6d8156eaed0eb6251.jpg?fit=crop&h=600&w=600,"Lechuga iceberg cortada y lavada, Paquete, 250 Gramos, 0,95€ por Unidad",False
28_7,Lechuga y ensalada preparada,Ensalada mezcla gourmet lavada,Paquete 175 g,"1,10 €",,https://prod-mercadona.imgix.net/images/ce7ab9785a4b5272bbe8893fb9a2ae3a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a7f42fb00b627a87de49fef062313f9a.jpg?fit=crop&h=600&w=600,"Ensalada mezcla gourmet lavada, Paquete, 175 Gramos, 1,10€ por Unidad",False
28_8,Lechuga y ensalada preparada,Cogollos de lechuga,3 ud.,"1,05 €",,https://prod-mercadona.imgix.net/images/45f7e9b4705a782026f2b7365a72216b.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/38dd19e3acc68171fe53a46c22e2bfd3.jpg?fit=crop&h=600&w=600,"Cogollos de lechuga, 3 Unidades, 1,05€ por Pack",False
28_9,Lechuga y ensalada preparada,Lechuga corazón romana,Paquete 1 ud.,"1,10 €",,https://prod-mercadona.imgix.net/images/ecea548419831d3cfa93562fbe38f8f6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/eaa21095b3454f0b10e11d57ff981232.jpg?fit=crop&h=600&w=600,"Lechuga corazón romana, Paquete, 1 Unidad, 1,10€ por Unidad",False
28_10,Lechuga y ensalada preparada,Endibias,450 g,"2,00 €",,https://prod-mercadona.imgix.net/images/76fc3f03f8e58cf726c8812de3321869.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/8ca8c62b251b38f844bb22072c816cb6.jpg?fit=crop&h=600&w=600,"Endibias, 450 Gramos, 2,00€ por Pack",False
28_11,Lechuga y ensalada preparada,Ensalada mezcla brotes tiernos maxi lavada,Paquete 175 g,"1,65 €",,https://prod-mercadona.imgix.net/images/ffb3cbb7eed802805b99ed388c08ef7d.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b85224ae05a54889f31312b4da23c54d.jpg?fit=crop&h=600&w=600,"Ensalada mezcla brotes tiernos maxi lavada, Paquete, 175 Gramos, 1,65€ por Unidad",False
28_12,Lechuga y ensalada preparada,Ensalada mezcla gourmet maxi lavada,Paquete 300 g,"1,75 €",,https://prod-mercadona.imgix.net/images/2aa44688b2029f177fc8dd0de8767234.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/a9db1b71b4fbe8039b74482b3f849f1d.jpg?fit=crop&h=600&w=600,"Ensalada mezcla gourmet maxi lavada, Paquete, 300 Gramos, 1,75€ por Unidad",False
